AtNum,Group,OxSt,Mult,CN,NZ,Rsd,V,S,G3,VCP,RCMTop,PartOmegaOxygen,RMin,RMax,RAverage
20,E2(Be),2,4,6,5.67,1.468323,13.2603,32.45585,0.08408398,16.08214,0.059747,0.91796,2.23785,2.48534,2.35973
3,E1(Li),1,2,4,4.96,1.372446,10.82864,28.42358,0.0879517,3.75859,0.122438,0.722827,1.89608,2.07806,1.98347
3,E1(Li),1,2,4,4.83,1.373099,10.84412,28.55862,0.08898953,3.68493,0.136426,0.743866,1.89978,2.01226,1.96767
3,E1(Li),1,2,4,5.18,1.367747,10.71782,28.17806,0.0880193,3.72502,0.12004,0.722108,1.92652,2.03957,1.98183
20,E2(Be),2,1,6,6.76,1.494792,13.99043,33.16241,0.0844239,16.63751,0,0.881554,2.37789,2.39381,2.38454
3,E1(Li),1,4,4,4.76,1.396725,11.41356,30.26586,0.09269097,3.75225,0.155037,0.762725,1.94133,2.038,1.97824
3,E1(Li),1,4,4,4.49,1.419463,11.9801,31.74571,0.09385095,3.68075,0.178645,0.805853,1.94338,2.00129,1.96888
3,E1(Li),1,4,4,5.18,1.386336,11.16077,29.47855,0.0901469,3.70174,0.166058,0.755669,1.93488,2.00898,1.97368
38,E2(Be),2,2,6,7.03,1.594823,16.99127,37.05241,0.08391947,19.50621,0,0.816665,2.5356,2.56784,2.55511
3,E1(Li),1,4,4,5.05,1.392698,11.31512,29.8081,0.09057784,3.63697,0.147402,0.768512,1.93195,2.00203,1.96784
3,E1(Li),1,4,4,4.85,1.372117,10.82087,28.99969,0.08909159,3.61771,0.111699,0.765358,1.92036,2.00118,1.95846
3,E1(Li),1,4,4,5,1.378338,10.9687,29.28662,0.08958765,3.67872,0.107215,0.758705,1.92177,2.02351,1.96787
38,E2(Be),2,2,6,7.08,1.573892,16.33102,35.84138,0.08349932,19.09194,0,0.806502,2.5067,2.55654,2.53237
30,E12(Zn),2,4,6,5.32,1.312707,9.47527,26.65935,0.08450219,12.01811,0.07324,0.97638,2.01917,2.24844,2.10487
74,E6(Cr),6,2,5,4.38,1.249664,8.17464,25.54057,0.09723339,4.7512,0.181995,0.978946,1.70367,1.87096,1.8375
25,E7(Mn),2,4,4,5.16,1.395027,11.37199,28.84575,0.08585223,4.09975,0.029322,0.716206,1.92074,2.20203,2.06138
13,E13(B),3,2,6,5.78,1.19236,7.10086,22.31223,0.084252,9.08185,0.008317,0.99996,1.87225,1.97939,1.91074
13,E13(B),3,2,6,5.93,1.183472,6.94325,21.83275,0.0838417,9.03995,0.006461,0.995808,1.8732,1.91933,1.90103
13,E13(B),3,2,4,4.36,1.233048,7.85286,24.84807,0.09120806,2.50634,0.054977,0.848885,1.66299,1.79366,1.73484
12,E2(Be),2,2,6,5.99,1.270654,8.59351,25.05047,0.08327157,11.46396,0,0.989831,2.03583,2.05908,2.04881
12,E2(Be),2,2,6,5.98,1.281621,8.81795,25.55307,0.08333529,11.7479,0,0.995398,2.05828,2.07101,2.06583
20,E2(Be),2,4,7,6.74,1.448293,12.72501,31.43946,0.08377734,19.8258,0.061711,0.959208,2.35078,2.41929,2.39084
39,E3(Sc),3,2,7,5.9,1.385678,11.14488,29.0859,0.0821739,18.97627,0.017472,0.996177,2.24001,2.46089,2.30685
39,E3(Sc),3,2,7,5.83,1.387451,11.18772,29.18763,0.08221972,19.01293,0.022425,0.996865,2.23564,2.47775,2.31022
66,E3(Ln),3,6,9,7.98,1.453733,12.86895,30.80857,0.08170348,29.86732,0.031102,0.99665,2.42442,2.62702,2.50955
66,E3(Ln),3,2,7,5.9,1.388659,11.21696,29.21869,0.08217873,19.09082,0.017595,0.996255,2.25105,2.46783,2.31216
66,E3(Ln),3,2,7,5.86,1.396606,11.41066,29.56601,0.08222133,19.37884,0.022923,0.996413,2.25331,2.48891,2.32497
60,E3(Ln),3,6,9,8.01,1.453468,12.86191,30.78193,0.08167408,29.88856,0.029987,0.996404,2.42875,2.62344,2.50936
60,E3(Ln),3,6,9,7.9,1.459653,13.0268,31.08666,0.08181586,30.07899,0.032168,0.996572,2.42926,2.64337,2.51891
60,E3(Ln),3,6,9,7.83,1.456609,12.94547,30.97329,0.0818781,29.86324,0.033383,0.996736,2.41885,2.64369,2.51381
71,E3(Ln),3,2,7,5.83,1.361248,10.56576,28.10236,0.08216982,18.02922,0.015174,0.998478,2.19167,2.44877,2.26813
71,E3(Ln),3,2,7,5.81,1.362489,10.59467,28.14667,0.08216944,18.07174,0.014806,0.996611,2.19012,2.44547,2.27011
59,E3(Ln),3,6,9,7.87,1.46907,13.28056,31.4819,0.08185493,30.5725,0.033579,0.995763,2.44311,2.6635,2.53473
67,E3(Ln),3,2,7,5.85,1.382895,11.07788,28.97979,0.08220066,18.83694,0.021311,0.996561,2.23597,2.44238,2.3014
67,E3(Ln),3,2,7,5.88,1.389127,11.22831,29.25594,0.08221293,19.08209,0.023852,0.997152,2.24709,2.47341,2.31231
67,E3(Ln),3,2,7,5.91,1.39439,11.35641,29.47399,0.08220714,19.31323,0.019281,0.996972,2.25828,2.49056,2.32199
66,E3(Ln),3,4,9,8.2,1.3705,10.78267,27.04234,0.07962641,27.82821,0.00375,1,2.35391,2.48367,2.39812
66,E3(Ln),3,4,8,7.91,1.393571,11.33642,28.22194,0.0810536,24.11547,0.000436,0.950091,2.33494,2.47993,2.38456
92,E3(An),6,4,7,4.61,1.298591,9.17289,25.78337,0.08401533,15.86806,0.018827,1,1.75983,2.54299,2.21404
74,E6(Cr),2,2,4,5.43,1.364708,10.64652,28.81287,0.08580075,0.14601,0.128111,0.8181,2.07351,2.09983,2.08581
30,E12(Zn),2,2,5,4.92,1.352604,10.36575,28.91319,0.08788627,7.05082,0.091797,0.989991,1.94729,2.19774,2.0537
48,E12(Zn),2,2,5,5.66,1.458863,13.00566,32.60266,0.08506791,8.77899,0.092046,0.981012,2.20631,2.3922,2.28235
19,E1(Li),1,8,8,6.73,1.670438,19.52449,40.27537,0.08241236,36.33463,0.117804,0.888258,2.61264,3.22385,2.83465
19,E1(Li),1,8,7,5.44,1.685666,20.06335,41.63283,0.08256974,28.34476,0.093796,0.853379,2.62767,2.94093,2.79705
19,E1(Li),1,8,8,7.33,1.677126,19.75994,40.21148,0.08167392,38.323,0.096648,0.871489,2.73318,3.09313,2.85076
19,E1(Li),1,8,8,7.69,1.676771,19.74739,40.47651,0.08145541,37.84747,0.030849,0.88034,2.74192,2.96361,2.84725
40,E4(Ti),4,8,8,7.4,1.286138,8.91152,24.33244,0.08085334,19.19389,0.013552,1,2.17925,2.23363,2.19872
19,E1(Li),1,8,7,6.41,1.786698,23.89143,47.63802,0.09360328,27.80051,0.336053,0.885743,2.63327,3.05504,2.82007
19,E1(Li),1,8,6,5.95,1.889986,28.279,51.45743,0.0982044,16.91196,0.594839,0.788752,2.64486,3.27221,2.84619
19,E1(Li),1,8,6,6.89,1.771703,23.29493,46.036,0.08746955,17.3927,0.243302,0.738742,2.74672,3.05674,2.88736
19,E1(Li),1,8,7,6.26,1.693902,20.35885,41.51108,0.0819028,30.15057,0.075412,0.785876,2.66187,3.17301,2.86701
40,E4(Ti),4,8,8,7.19,1.288656,8.96394,24.43168,0.08084047,19.29755,0.010484,1,2.16771,2.25351,2.20345
44,E8(Fe),3,2,6,5.97,1.245321,8.08971,24.19226,0.08342148,10.74971,0.002911,1,2.0038,2.01297,2.00637
44,E8(Fe),3,4,6,5.96,1.240462,7.99537,23.99524,0.08335941,10.64608,0.000839,1,1.99372,2.00661,1.99926
82,E14(Ñ),2,2,8,7.45,1.589433,16.81959,36.02197,0.08177455,32.08473,0.173912,0.861637,2.42028,2.98886,2.7126
30,E12(Zn),2,2,4,5.59,1.411461,11.77864,30.20695,0.09028381,0,0,0.866852,1.98256,2.05445,2.01851
64,E3(Ln),3,4,9,7.52,1.403506,11.5806,28.28346,0.08011698,28.94208,0.024354,0.987058,2.33811,2.56467,2.44922
28,E10(Ni),2,4,6,5.67,1.278059,8.74462,25.47671,0.08475096,11.11001,0.071644,0.987274,2.00905,2.09955,2.04411
28,E10(Ni),2,4,6,5.87,1.275104,8.68411,25.31232,0.08438726,11.06884,0.060849,0.979119,2.00658,2.09135,2.04233
28,E10(Ni),2,4,6,5.87,1.274731,8.67649,25.29854,0.08435678,11.06481,0.058617,0.982071,2.00487,2.08873,2.04175
28,E10(Ni),2,4,6,5.7,1.27616,8.7057,25.34046,0.08452047,11.09867,0.069179,0.979797,2.01005,2.09605,2.0431
27,E9(Co),3,4,6,5.96,1.171667,6.73753,21.44086,0.08361008,8.8778,0.002889,1,1.87814,1.89065,1.88543
27,E9(Co),3,4,6,5.97,1.170098,6.7105,21.38382,0.08361285,8.8407,0.004051,1,1.87452,1.8893,1.88287
27,E9(Co),3,4,6,5.97,1.170459,6.71672,21.39771,0.08361797,8.84703,0.004167,1,1.87478,1.88871,1.88339
27,E9(Co),3,4,6,5.97,1.171131,6.7283,21.42211,0.08361641,8.86284,0.004034,1,1.87611,1.89001,1.88449
27,E9(Co),3,4,6,5.97,1.171173,6.72903,21.42458,0.0836236,8.86133,0.003844,1,1.87659,1.89116,1.88448
27,E9(Co),3,4,6,5.97,1.171929,6.74206,21.45279,0.08362843,8.87713,0.004528,1,1.87697,1.89132,1.88564
27,E9(Co),3,4,6,5.97,1.171051,6.72692,21.42014,0.08362445,8.85861,0.00443,1,1.87528,1.89045,1.88428
27,E9(Co),3,4,6,5.97,1.172475,6.75149,21.47118,0.08361589,8.89401,0.004041,1,1.87801,1.89224,1.88666
27,E9(Co),2,2,6,6.29,1.291863,9.03104,25.32178,0.08258645,12.30252,0,0.903392,2.08528,2.11438,2.09752
27,E9(Co),2,2,6,6.42,1.291087,9.01478,25.08717,0.08235009,12.43394,0,0.864209,2.09118,2.12254,2.10499
25,E7(Mn),2,4,6,6.14,1.348065,10.26175,27.21544,0.08310238,12.95428,0.083304,0.923478,2.13658,2.23437,2.17521
25,E7(Mn),2,4,6,5.63,1.352953,10.37378,27.88474,0.08444927,12.88924,0.075074,0.940933,2.11881,2.26902,2.16704
27,E9(Co),2,2,6,5.76,1.301904,9.24326,26.42072,0.08356737,12.30095,0,0.997573,2.04472,2.19934,2.09924
25,E7(Mn),2,4,6,5.5,1.345676,10.20728,27.68252,0.08409293,13.13481,0.078674,0.929286,2.08996,2.2061,2.16317
64,E3(Ln),3,4,9,7.38,1.409437,11.72805,28.75504,0.08045049,29.55614,0.027491,0.997446,2.32613,2.83585,2.47224
64,E3(Ln),3,4,9,7.62,1.430857,12.27092,29.41482,0.08006612,31.33167,0.02649,0.938884,2.3931,2.75461,2.51743
58,E3(Ln),3,4,9,7.63,1.459461,13.02166,30.80706,0.08039226,32.49925,0.028131,0.998442,2.42115,2.78412,2.54974
62,E3(Ln),3,4,9,7.49,1.423946,12.09397,29.34435,0.08038627,30.37667,0.028322,0.999768,2.36235,2.77902,2.49232
65,E3(Ln),3,4,8,7.1,1.402187,11.548,28.61465,0.08104251,24.08506,0.031202,0.999473,2.28169,2.61549,2.40023
3,E1(Li),1,4,5,5.21,1.363123,10.60948,28.76548,0.09020174,7.03405,0.169166,0.869868,1.96655,2.10389,2.04646
11,E1(Li),1,2,8,7.98,1.472473,13.37304,30.80018,0.08015693,25.17737,0,0.825836,2.46795,2.60741,2.54373
42,E6(Cr),6,4,7,4.43,1.193876,7.12797,22.27349,0.08531369,10.64572,0.051714,1,1.64756,2.32581,1.95698
27,E9(Co),2,2,6,5.94,1.309734,9.41104,26.55289,0.0833773,12.51299,0,0.985462,2.07923,2.1498,2.11142
27,E9(Co),2,2,6,5.83,1.309201,9.39957,26.34602,0.08314003,12.59362,0,0.955625,2.05599,2.15409,2.11461
27,E9(Co),2,2,6,5.91,1.302337,9.25249,26.24834,0.08340027,12.29332,0,0.985633,2.06508,2.13778,2.09912
27,E9(Co),2,2,6,5.81,1.3014,9.23253,25.98321,0.08305599,12.40039,0,0.948998,2.0476,2.14284,2.10367
27,E9(Co),2,2,6,5.96,1.300351,9.21023,26.17134,0.08338051,12.24344,0,0.984714,2.06463,2.13025,2.09634
27,E9(Co),2,2,6,5.88,1.296956,9.13827,25.5867,0.08274272,12.41827,0,0.908293,2.04217,2.145,2.10467
19,E1(Li),1,4,7,8.53,1.715433,21.14512,41.88162,0.08220315,21.92634,0.136523,0.787713,2.88735,3.13159,2.98174
19,E1(Li),1,4,8,6.06,1.622818,17.90185,38.23207,0.0826018,37.64886,0.187324,0.822604,2.65266,3.22925,2.90142
50,E14(Ñ),2,4,3,6.22,1.685251,20.04854,40.31713,0.09962326,0,0.618787,0.77093,2.17569,2.19643,2.1843
50,E14(Ñ),2,4,3,6.34,1.653859,18.94888,39.15116,0.0917548,0,0.461578,0.807047,2.16026,2.24004,2.20296
48,E12(Zn),2,1,6,6.2,1.399481,11.48127,29.72709,0.08286443,15.45902,0,0.90113,2.22609,2.30767,2.26598
48,E12(Zn),2,4,6,6.09,1.403689,11.58513,29.72112,0.08263928,15.69495,0.028298,0.884951,2.26503,2.30359,2.27675
48,E12(Zn),2,4,6,6.4,1.399427,11.47992,29.41067,0.08234081,15.6382,0.007226,0.863273,2.24205,2.31065,2.27562
29,E11(Cu),2,2,5,5.48,1.291234,9.01785,25.94665,0.08498598,5.98754,0.013569,0.888358,1.94583,2.20441,2.00318
29,E11(Cu),2,2,5,5.46,1.293032,9.05558,25.95389,0.08491278,5.97932,0.019298,0.885383,1.95295,2.19807,2.00702
29,E11(Cu),2,18,4,4.56,1.577853,16.45464,44.42532,0.20659103,1.44025,1.080425,0.955999,1.94353,1.98892,1.95922
26,E8(Fe),2,18,5,4.47,1.684164,20.00976,49.97077,0.22686815,6.0787,1.381784,0.948922,2.03666,2.15207,2.07907
26,E8(Fe),2,18,5,4.73,1.676482,19.7372,49.01931,0.21662557,6.30727,1.311281,0.947772,1.98897,2.16877,2.09527
25,E7(Mn),2,18,5,4.21,1.691389,20.2684,50.74154,0.21537005,6.31925,1.274042,0.944218,1.9483,2.25755,2.12174
11,E1(Li),1,2,5,5.9,1.462436,13.10145,32.08472,0.08445889,9.64057,0.122903,0.704782,2.39838,2.45339,2.43537
60,E3(Ln),3,4,9,7.97,1.456269,12.93639,30.65171,0.08044008,31.48432,0.025585,0.9889,2.46743,2.64503,2.53521
60,E3(Ln),3,4,10,8.18,1.45731,12.96417,30.30676,0.07949755,36.42176,0.007208,1,2.5001,2.71501,2.57899
30,E12(Zn),2,2,6,6.7,1.271812,8.61703,24.13123,0.08203754,12.149,0,0.806149,2.07666,2.11444,2.09006
25,E7(Mn),2,4,6,6.09,1.346933,10.23591,27.52123,0.08272275,13.91207,0,0.90198,2.16239,2.22755,2.18556
27,E9(Co),2,2,6,6.01,1.29529,9.1031,25.87329,0.08376999,11.84092,0.017032,0.946026,2.06473,2.13122,2.08471
64,E3(Ln),3,4,8,7.62,1.388144,11.2045,28.37749,0.08100691,23.8395,0,1,2.35224,2.38822,2.37023
64,E3(Ln),3,4,8,6.81,1.385958,11.15164,28.30567,0.0806458,24.09138,0,1,2.28361,2.48022,2.38192
11,E1(Li),1,2,6,5.65,1.516607,14.61194,34.50692,0.08500996,14.1544,0.090526,0.960069,2.31999,2.58329,2.43371
11,E1(Li),1,2,5,5.82,1.558069,15.84342,36.20211,0.08570824,9.89038,0.122981,0.776275,2.30396,2.71044,2.41575
48,E12(Zn),2,2,6,5.55,1.43923,12.48761,31.53692,0.08362908,14.91156,0.042736,0.98978,2.25564,2.47947,2.32228
70,E3(Ln),3,4,6,5.37,1.382558,11.06977,29.19629,0.08356039,14.06622,0.021893,0.932105,2.07403,2.42421,2.2407
25,E7(Mn),2,4,6,6.15,1.340864,10.09818,27.45681,0.08274796,13.58527,0,0.956292,2.16212,2.18017,2.16912
25,E7(Mn),2,4,6,6.72,1.28894,8.96988,24.87529,0.08240467,13.05526,0,0.776294,2.11319,2.17723,2.14393
29,E11(Cu),2,8,5,5.28,1.353229,10.38012,27.95174,0.08985176,6.18691,0.066702,0.942476,1.93105,2.30784,2.03361
29,E11(Cu),2,4,5,5.45,1.32354,9.7118,26.64679,0.08670699,6.11519,0.102119,0.949062,1.92959,2.28574,2.02579
30,E12(Zn),2,4,6,5.5,1.29697,9.13857,26.00819,0.08411074,11.73983,0.034438,0.953648,2.01097,2.18356,2.08432
27,E9(Co),2,4,6,6.17,1.294011,9.07616,25.58132,0.08289609,12.14464,0,0.95694,2.05739,2.11966,2.09099
27,E9(Co),2,4,4,7.03,1.20503,7.32963,21.64427,0.08281584,0,0,0.613569,2.02725,2.08851,2.05788
29,E11(Cu),2,8,5,5.28,1.348385,10.26906,27.74799,0.08959155,6.14568,0.061287,0.942336,1.9324,2.27893,2.02819
29,E11(Cu),2,2,4,5.37,1.329531,9.84427,26.86797,0.08585898,1.31653,0.021915,0.918492,1.94763,1.96526,1.95645
38,E2(Be),2,2,8,6.56,1.518003,14.65232,34.27413,0.08170632,29.59775,0.055439,0.999208,2.43009,2.69622,2.58717
29,E11(Cu),1,2,3,4.29,1.494768,13.98974,33.72797,0.08912983,0,0.030473,0.781736,1.8664,2.30238,2.02335
29,E11(Cu),1,2,3,4.34,1.507957,14.36334,33.88263,0.08893384,0,0.032949,0.704955,1.89331,2.27528,2.03267
74,E6(Cr),4,2,3,4.37,1.390664,11.26561,30.68326,0.08986856,0,0.115435,0.707924,1.84467,1.86466,1.85526
74,E6(Cr),4,2,4,5.1,1.334983,9.96587,27.73867,0.089139,1.86042,0.087255,0.750945,1.88237,1.95149,1.92156
74,E6(Cr),4,2,6,5.09,1.269246,8.56497,24.66055,0.08639471,10.1533,0.113393,0.938507,1.85752,2.19555,2.0238
74,E6(Cr),4,2,6,5.01,1.213239,7.48044,23.00264,0.08415084,9.72167,0.00803,0.98687,1.80561,2.05386,1.95442
66,E3(Ln),3,2,8,6.72,1.38712,11.17972,28.37881,0.08142685,23.19264,0.00844,0.998518,2.24445,2.47727,2.3703
59,E3(Ln),3,8,8,6.5,1.452663,12.84053,31.02091,0.08159944,25.85031,0.021332,0.986341,2.3446,2.64258,2.47662
11,E1(Li),1,8,6,5.53,1.529518,14.98829,35.66872,0.08413358,18.60225,0.041448,0.97948,2.35459,2.605,2.45365
19,E1(Li),1,4,8,8.04,1.671874,19.57489,40.04477,0.08086747,39.31195,0.055605,0.922651,2.7473,3.01284,2.86427
32,E14(Ñ),4,2,6,5.61,1.177927,6.8461,21.67253,0.08397103,9.12776,0,1,1.81878,2.06953,1.90237
32,E14(Ñ),4,2,6,5.63,1.180892,6.89793,21.58004,0.08381245,9.21849,0,0.986924,1.8187,2.08302,1.90914
27,E9(Co),3,4,6,5.99,1.170464,6.71681,21.3624,0.08349074,8.88856,0.005343,0.999072,1.88156,1.88791,1.88469
27,E9(Co),2,1,6,5.88,1.301548,9.23569,25.95402,0.08315016,12.34675,0,0.954931,2.04353,2.17696,2.10318
28,E10(Ni),2,1,6,5.94,1.277382,8.73075,24.9656,0.083058,11.68984,0,0.951793,2.01699,2.12896,2.06465
27,E9(Co),2,4,6,6.39,1.299145,9.18462,25.41277,0.08268561,12.56325,0,0.861628,2.02923,2.16006,2.1143
28,E10(Ni),2,4,6,6.58,1.274417,8.67009,24.3023,0.08241536,11.9435,0,0.841563,2.00878,2.12109,2.07803
3,E1(Li),1,4,4,4.77,1.379671,11.00056,30.43127,0.09159414,3.66238,0.061108,0.837976,1.92318,1.99075,1.95918
19,E1(Li),1,4,9,7.49,1.745038,22.25889,43.7821,0.08290576,43.95035,0.099841,0.947374,2.72772,3.73876,3.00835
19,E1(Li),1,4,6,5.81,1.51154,14.46598,34.64684,0.08617222,16.04306,0.185578,0.928815,2.28832,2.52221,2.39562
59,E3(Ln),3,4,9,8.49,1.45471,12.8949,30.43944,0.0803499,32.08273,0.050082,0.996092,2.47236,2.59022,2.53188
59,E3(Ln),3,4,9,7.89,1.45815,12.98658,30.46493,0.08019455,31.98319,0.052946,1,2.47787,2.6541,2.5393
57,E3(Ln),3,4,10,8.22,1.467799,13.24611,30.69382,0.07961096,37.47815,0.038681,0.999709,2.50023,2.8404,2.60942
11,E1(Li),1,8,6,5.63,1.511711,14.47087,34.45244,0.08601541,14.78241,0.110741,0.882086,2.30979,2.52568,2.40825
11,E1(Li),1,8,6,5.95,1.529319,14.98244,34.72334,0.08659031,13.9274,0.094009,0.882264,2.29727,2.53715,2.40333
11,E1(Li),1,8,6,5.94,1.528284,14.95205,34.67945,0.08662031,13.90641,0.094197,0.883724,2.29498,2.53009,2.40119
11,E1(Li),1,8,6,5.61,1.51285,14.50363,34.54993,0.08604337,14.78615,0.107361,0.886782,2.3094,2.52286,2.40751
11,E1(Li),1,2,5,5.38,1.536077,15.18194,35.61271,0.08732292,9.53757,0.133878,0.751218,2.29558,2.49567,2.35915
11,E1(Li),1,2,5,4.95,1.570216,16.21686,37.41183,0.08658687,10.28629,0.085801,0.837066,2.25302,2.61794,2.40384
24,E6(Cr),2,8,5,5.54,1.310221,9.42156,26.73712,0.084064,6.29541,0.007486,0.865452,2.00386,2.25943,2.06846
55,E1(Li),1,4,9,7.59,1.784183,23.79068,44.67142,0.08030655,61.03524,0.075265,0.759487,2.86984,3.68423,3.1997
29,E11(Cu),2,2,6,5.56,1.287954,8.94931,25.8479,0.08490362,11.41465,0,0.987258,1.95477,2.20792,2.06441
29,E11(Cu),2,2,6,5.52,1.290113,8.99439,25.92221,0.08489172,11.48545,0,0.978546,1.95156,2.20518,2.06829
29,E11(Cu),2,2,6,5.51,1.291962,9.03312,26.03133,0.08479261,11.55373,0,0.981674,1.9552,2.1951,2.07137
29,E11(Cu),2,2,6,5.48,1.289312,8.97765,25.94493,0.08474416,11.50441,0,0.983634,1.94452,2.18385,2.06763
29,E11(Cu),2,2,6,5.47,1.291638,9.02634,25.97359,0.08451871,11.62341,0,0.976085,1.94738,2.17335,2.07329
29,E11(Cu),2,2,6,5.43,1.28873,8.96549,25.87763,0.08455526,11.53491,0,0.977195,1.93454,2.16021,2.06841
29,E11(Cu),2,2,6,5.41,1.2911,9.01505,26.05021,0.08458359,11.61589,0,0.992099,1.93267,2.14418,2.07206
29,E11(Cu),2,2,6,5.4,1.292379,9.04188,26.13331,0.08451459,11.68854,0,0.99461,1.93418,2.15498,2.0752
29,E11(Cu),2,2,6,5.39,1.291536,9.02419,26.11433,0.08461204,11.61756,0,0.993505,1.93244,2.14702,2.07245
29,E11(Cu),2,2,6,5.54,1.289928,8.99052,25.929,0.08491719,11.46509,0,0.983171,1.95517,2.20494,2.0673
29,E11(Cu),2,2,6,5.54,1.29016,8.99537,25.92933,0.0848958,11.47839,0,0.981862,1.95404,2.20274,2.06785
29,E11(Cu),2,2,6,5.51,1.291164,9.01639,26.08101,0.08497629,11.49674,0,0.992502,1.95229,2.20138,2.06871
29,E11(Cu),2,2,6,5.51,1.291177,9.01666,25.99375,0.08485041,11.52263,0,0.984871,1.95077,2.19936,2.06984
29,E11(Cu),2,2,6,5.5,1.290587,9.00431,26.00843,0.08485228,11.50902,0,0.989366,1.9486,2.19149,2.06856
29,E11(Cu),2,2,6,5.49,1.290339,8.99913,25.94547,0.08474552,11.52673,0,0.982794,1.94632,2.18731,2.06921
29,E11(Cu),2,2,6,5.47,1.290661,9.00586,25.96115,0.08470203,11.54883,0,0.985649,1.94301,2.17962,2.06991
29,E11(Cu),2,2,6,5.44,1.291494,9.02332,26.10751,0.08473937,11.577,0,0.994541,1.93903,2.17217,2.07106
29,E11(Cu),2,2,6,5.43,1.291021,9.01341,26.01138,0.0846339,11.58879,0,0.987842,1.93679,2.16297,2.07129
29,E11(Cu),2,2,6,5.41,1.291542,9.02431,26.07559,0.08462025,11.61571,0,0.992545,1.93309,2.15026,2.07239
29,E11(Cu),2,2,6,5.39,1.291841,9.03058,26.13479,0.08462032,11.63411,0,0.995515,1.93084,2.14607,2.07316
29,E11(Cu),2,2,6,5.38,1.292458,9.04354,26.05872,0.08451375,11.67836,0,0.987724,1.92978,2.15897,2.07543
29,E11(Cu),2,2,6,5.37,1.292615,9.04683,26.10431,0.08453788,11.69093,0,0.992241,1.92734,2.1747,2.07589
29,E11(Cu),2,2,6,5.37,1.293622,9.068,26.13984,0.08454193,11.72442,0,0.99179,1.9271,2.1846,2.07783
29,E11(Cu),2,2,6,5.35,1.293904,9.07391,26.15521,0.0844958,11.75273,0,0.990204,1.92658,2.19562,2.07917
29,E11(Cu),2,8,5,5.37,1.300211,9.20725,26.40002,0.08517832,6.02461,0.023425,0.898462,1.94532,2.15611,2.00994
29,E11(Cu),2,8,5,5.38,1.298071,9.16186,26.325,0.08522386,5.98477,0.023342,0.900303,1.94519,2.15565,2.00611
29,E11(Cu),2,8,5,5.39,1.296488,9.1284,26.21609,0.08513025,5.95442,0.028146,0.896944,1.94405,2.14381,2.00445
29,E11(Cu),2,8,5,5.37,1.298677,9.1747,26.34058,0.0852158,6.00335,0.021174,0.901481,1.94155,2.16128,2.00738
29,E11(Cu),2,8,5,5.39,1.296439,9.12736,26.21579,0.08513381,5.94845,0.028944,0.897399,1.94387,2.14393,2.00427
29,E11(Cu),2,8,5,5.39,1.297157,9.14252,26.25525,0.08514174,5.95774,0.028117,0.899548,1.94418,2.14278,2.00516
29,E11(Cu),2,8,5,5.39,1.29576,9.11302,26.18122,0.08514886,5.93848,0.027609,0.900206,1.94105,2.14756,2.00304
29,E11(Cu),2,8,5,5.41,1.294846,9.09374,26.17781,0.08515855,5.92465,0.027625,0.89953,1.94443,2.13965,2.00123
29,E11(Cu),2,4,5,5.4,1.304016,9.28831,26.51675,0.08530247,6.19357,0.009118,0.898257,1.95816,2.24643,2.01918
29,E11(Cu),2,4,5,5.4,1.298363,9.16805,26.24197,0.08517113,6.08111,0.011841,0.896208,1.95272,2.21814,2.01058
30,E12(Zn),2,3,6,5.68,1.302083,9.24707,26.37901,0.08542911,11.17667,0.003584,0.978267,1.97436,2.22978,2.07552
30,E12(Zn),2,6,5,4.46,1.370217,10.77598,30.38656,0.09057362,6.80384,0.061435,0.945734,1.93077,2.42228,2.05298
24,E6(Cr),2,4,5,4.92,1.418123,11.94622,31.16817,0.095428,6.58937,0.277893,0.897936,1.95966,2.29647,2.07952
29,E11(Cu),2,2,4,5.05,1.372336,10.82604,29.15031,0.09051689,0,0,0.791054,1.91767,1.92381,1.92074
29,E11(Cu),2,2,5,5.33,1.305945,9.3296,26.36793,0.08581586,5.91001,0.040592,0.880665,1.93639,2.22324,2.01608
29,E11(Cu),2,4,5,5.14,1.339962,10.07781,27.82149,0.08980329,6.45958,0.119228,0.93396,1.93623,2.288,2.01212
29,E11(Cu),2,4,5,4.87,1.368529,10.73619,29.35427,0.09352356,6.82453,0.084821,0.934036,1.92342,2.29304,2.03371
29,E11(Cu),2,8,6,5.45,1.296771,9.13437,25.80726,0.08392886,12.23886,0.013997,0.933793,1.95651,2.33369,2.10428
29,E11(Cu),2,4,4,4.89,1.362808,10.60211,29.3044,0.09240693,0.45467,0.150999,0.908186,1.89384,1.94727,1.9237
29,E11(Cu),2,4,5,5.1,1.333018,9.92194,27.76482,0.08908329,6.11396,0.106621,0.885778,1.91546,2.37034,2.02205
29,E11(Cu),2,2,5,5.31,1.304361,9.29569,26.22777,0.08568293,5.89771,0.037467,0.876178,1.93542,2.22883,2.0144
29,E11(Cu),2,2,5,5.24,1.309094,9.39726,26.55541,0.08622075,5.90195,0.042746,0.880466,1.90364,2.25825,2.01626
22,E4(Ti),4,2,7,4.62,1.226626,7.73082,23.08081,0.08335586,12.53153,0.039321,0.999417,1.72411,2.13254,2.0386
22,E4(Ti),4,4,6,4.86,1.215592,7.52406,23.21911,0.0842964,9.92698,0.035406,1,1.75203,2.13587,1.96451
